,branch-load-misses_mean,branch-load-misses_std,branch-load-misses_max,branch-load-misses_med,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_med,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_med,branches_mean,branches_std,branches_max,branches_med,bus-cycles_mean,bus-cycles_std,bus-cycles_max,bus-cycles_med,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_med,cache-references_mean,cache-references_std,cache-references_max,cache-references_med,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_med,dTLB-load-misses_mean,dTLB-load-misses_std,dTLB-load-misses_max,dTLB-load-misses_med,dTLB-loads_mean,dTLB-loads_std,dTLB-loads_max,dTLB-loads_med,dTLB-store-misses_mean,dTLB-store-misses_std,dTLB-store-misses_max,dTLB-store-misses_med,dTLB-stores_mean,dTLB-stores_std,dTLB-stores_max,dTLB-stores_med,instructions_mean,instructions_std,instructions_max,instructions_med,iTLB-load-misses_mean,iTLB-load-misses_std,iTLB-load-misses_max,iTLB-load-misses_med,iTLB-loads_mean,iTLB-loads_std,iTLB-loads_max,iTLB-loads_med,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,L1-dcache-load-misses_med,L1-dcache-loads_mean,L1-dcache-loads_std,L1-dcache-loads_max,L1-dcache-loads_med,L1-dcache-stores_mean,L1-dcache-stores_std,L1-dcache-stores_max,L1-dcache-stores_med,L1-icache-load-misses_mean,L1-icache-load-misses_std,L1-icache-load-misses_max,L1-icache-load-misses_med,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,LLC-load-misses_med,LLC-loads_mean,LLC-loads_std,LLC-loads_max,LLC-loads_med,LLC-store-misses_mean,LLC-store-misses_std,LLC-store-misses_max,LLC-store-misses_med,LLC-store_mean,LLC-store_std,LLC-store_max,LLC-store_med,node-loads_mean,node-loads_std,node-loads_max,node-loads_med,node-stores_mean,node-stores_std,node-stores_max,node-stores_med
L1-icache-load-misses_med,0.29163323755784626,0.08549529528634132,0.2146637088384971,0.32384830982179197,0.2809104150767553,0.09038170880203963,0.15722431410167031,0.2997851711104613,0.2916329924803305,0.08549717566966748,0.21467245853257863,0.3238458413873623,0.27648428272179365,0.08829093576194007,0.12132848020071496,0.2986618711281383,0.6467063378605731,-0.01069370318122586,0.45370917385954473,0.6586213981802711,0.7285820035917906,0.5422990513020837,0.556696116242629,0.6978368396238297,0.9235475807953697,0.6802070665061459,0.6868768272784949,0.9418513764539809,0.6253177157997362,0.1929001672169701,0.3906392864879891,0.6468198566916247,0.7120729774534745,0.65361070654134,0.6551408643329292,0.6876638124845194,0.36763998244282237,0.244726620994048,0.3268537617242101,0.36816782416084776,0.7571484788125804,0.6158779053674588,0.5006861337335685,0.7415718313071641,0.5023608529257226,0.25193312410004537,0.3407952155033411,0.5185265035760538,0.414222662111522,0.25112899581549597,0.27006353226843166,0.4276532868462703,0.7427513801537904,0.573905710180983,0.4766461324127408,0.7121833204483828,0.823948955099865,0.5849407996854284,0.5584775307835307,0.8818490417921517,0.8359203957610297,0.49692340603688323,0.49318207129737207,0.8444491250466337,0.37080429341294013,0.2473664005853713,0.32532443284060336,0.3729433155630073,0.5082509623232643,0.2531558423412805,0.33782696068589596,0.5240595222519993,0.943669790757131,0.658117619789171,0.6835889727491637,,0.6846848275408712,0.4278752580688581,0.3443303455211568,0.6553752859251524,0.89638058890307,0.6121188894256201,0.5008598820340955,0.9109965962719409,0.6941381745008882,0.5693452102177187,0.498601408254676,0.6687717417462302,0.8309642467993147,0.5620587880406732,0.5651435349156811,0.8339009699504831,0.6856676706047304,0.3999360193959514,0.36551519929962695,0.6545820980583944,0.6770815994513261,0.5300429549329558,0.49544052440515635,0.6551518647702019
LLC-load-misses_mean,0.3226603063641582,0.16203059533334294,0.27807012400365483,0.32510011123966087,0.3271723240526925,0.21277624044273713,0.2316343183635076,0.33365512246317197,0.32266002865332716,0.16203388116103315,0.2780664652416618,0.325094002903022,0.32170782653558055,0.20781784934627395,0.18688475564344056,0.3319723144993547,0.7123696758829898,0.188981538324373,0.5794425891075171,0.7276236980372764,0.9597201193806515,0.7805794685287455,0.8208556816522281,0.947599435067478,0.78701267834734,0.7227450020044006,0.7413006548942782,0.7628712377763934,0.6692576746675329,0.392485028540803,0.4986616616090175,0.6786039457792701,0.3971143005254927,0.4946255690538265,0.5241399354392698,0.34417005211076623,0.44625192106167316,0.3905682777149632,0.4524399827191492,0.43042085972503674,0.5706627166370849,0.5468418405931027,0.4552875043972117,0.5407965380802577,0.5882696581458897,0.441766868722942,0.49727193406688397,0.5821677153890159,0.5088994683938335,0.4539565026418913,0.418618811743239,0.5007645498594298,0.39687476714469305,0.4455026986704945,0.3929236928343592,0.3270699731256562,0.7167943795585492,0.6206260950219571,0.6033238970650483,0.6915670283872491,0.6738645983254016,0.5675721030443911,0.5568712513001803,0.6615571962391792,0.4422565208802887,0.3904744620686036,0.439522611679534,0.4308706398282302,0.5859551410148365,0.441814982513086,0.48894862788307447,0.5764379057263374,0.743016032584385,0.7055610767416294,0.7322891104537567,0.6846848275408712,,0.7422411205724921,0.6459660035875978,0.9640574314864926,0.728980292965124,0.6609896470284454,0.5797885656377733,0.6900793032688035,0.9167790754057117,0.7866151216718424,0.7129795250472576,0.8991195213399283,0.8965156574547171,0.7467278224176145,0.7407001861444549,0.8867029515913211,0.9677680506207161,0.6714483775203903,0.6443077054411721,0.9431751465252292,0.8809207565564472,0.7233659191242461,0.7122815594470011,0.8812889724052075
LLC-load-misses_std,0.28953203084607637,0.11508718366306622,0.19108596527095437,0.2970362172655112,0.23807098445602057,0.16895977243465987,0.16489321224476194,0.23643352860776376,0.2895315308341584,0.11508889916278221,0.191083410852284,0.2970318470803831,0.2369509470906813,0.15681862720387585,0.12213126243643467,0.23825603462063463,0.4724163087493589,0.15687500668028492,0.3473971387020084,0.4838188945198049,0.6545245514902044,0.7985143542258423,0.7158426088228476,0.6145435685264129,0.5362183120921064,0.6018986629863565,0.533330346981984,0.49217344871691454,0.47132209958276916,0.27447949079045436,0.3003825356240264,0.4673854768059599,0.28615638104691093,0.4092876758464596,0.3833287021979708,0.24029258483889507,0.2768642336901033,0.22826679396125624,0.2666471372505848,0.2637613529716624,0.38452888769569044,0.4329521117475754,0.33729844057801794,0.3556475574936411,0.37864403360524324,0.30240558586214267,0.32120244963582284,0.36143778316694725,0.3249341263117514,0.28147408227547455,0.24321837530685653,0.31636093592788256,0.27833681414038347,0.33911471240636903,0.263437996160394,0.22518941172343837,0.4591841507761977,0.45329838360337793,0.4254987940296269,0.4098607143341431,0.49790821361339827,0.6371705021506212,0.5613777484286653,0.4427549591397179,0.27408192436245016,0.22597803554994023,0.2573571571033416,0.26515167767329867,0.37665044582148605,0.3005247861677061,0.3128488835092235,0.3593378097918194,0.49153195137632466,0.523417603314914,0.490556797096737,0.42787525806885807,0.7422411205724921,,0.9046459435787773,0.5914469315856646,0.5185400406786885,0.6235036094758583,0.502987602032326,0.446717243041968,0.6423827446342403,0.7156877742330712,0.584014339359843,0.5328119210709089,0.6278912952768422,0.7266325787243731,0.6164289916191823,0.5461677475073274,0.7009445997786028,0.892803195433275,0.8337256074463961,0.596546923410442,0.5956619576914866,0.6444176053335144,0.5666090248399178,0.5411754326150016
LLC-load-misses_max,0.1774071854031666,0.11245144908775785,0.16767752745632947,0.16576561555198557,0.1739362651390827,0.18068684306270655,0.16992137403380098,0.1632669685818478,0.17740699400807924,0.11245341761413574,0.16768102133451443,0.16575457394204746,0.17254558576925366,0.1738279232638359,0.13995491554607556,0.1650614976928793,0.3800614459156033,0.21521783598047392,0.33504201401687195,0.3811891201082265,0.5653926896606739,0.6713883104475722,0.6878752985581951,0.5376455591999738,0.44320145689351387,0.5162786193651868,0.49987216187478495,0.39961150699584636,0.36120785211112894,0.30590715846658867,0.2926215066449181,0.34485614116231444,0.21926499257117396,0.3491402536328465,0.3542344326617267,0.17295291911936198,0.2254737703664132,0.24256026291824734,0.2739894261887097,0.2045258825414861,0.30566437026799836,0.3633802247726234,0.30214892361616646,0.2819380595888287,0.3045613992802849,0.28804611159191545,0.29443117664808915,0.2863755417732929,0.2600984631820404,0.29502018643843686,0.26904191702013247,0.24480089396858942,0.21135055994722232,0.29431217497864404,0.24987119877150696,0.15944506883118323,0.37700210790419314,0.3742716496212989,0.368678174372261,0.34024133464117384,0.41640578042106263,0.6007138575190857,0.598133136791679,0.35236066054558285,0.22358123713644906,0.2402949189066033,0.2638741117687315,0.20624291376329523,0.3035416631002866,0.2870285898712804,0.28461316853113855,0.2847936999299078,0.40232348567168436,0.44792581616450305,0.44799618844319045,0.3443303455211568,0.6459660035875977,0.9046459435787773,,0.5279330740517851,0.43285801900694343,0.5704672096420811,0.5283407744160358,0.3561752628296325,0.527515423239627,0.5571067592615578,0.5181137040581553,0.47943278291759206,0.505104184541989,0.5460307513627771,0.5392493926292216,0.4692616659840351,0.6173027547164577,0.8558981670219086,0.9143211255178715,0.5113477823017445,0.49259085896082705,0.5048803260090812,0.504500603398029,0.4756527018712865
LLC-load-misses_med,0.2768173778522193,0.16867184074470706,0.27925621191866307,0.27033404817178824,0.31172538183399573,0.22892983051921775,0.23646699210203984,0.3197182002565229,0.2768172653832157,0.16867566072802645,0.2792521117408574,0.2703249441247768,0.30581746659015147,0.2244751070598445,0.19569299190949763,0.31810504179561866,0.6900000471998718,0.22976235215512816,0.5890711236583704,0.7096584267811591,0.9406514964018019,0.7090485403160351,0.7833024353806768,0.9537391227923594,0.7581272696729224,0.7013359654525697,0.7368532575717526,0.736522654144001,0.637240306607204,0.4225596696722718,0.5092375456647087,0.6494179764656381,0.37352801151086185,0.4852782430733497,0.5240076374537552,0.3185651766207428,0.4426588766943236,0.4251958360600034,0.47692637183784514,0.42434142481150916,0.54789789213045,0.5224752431421326,0.44040408806045644,0.5253571131103454,0.5759632961561859,0.4753443483856429,0.5201689214615381,0.5673151282252533,0.5033938182901267,0.49636325597981257,0.44667200799172224,0.49169915717899915,0.37382311333196144,0.44747240013122835,0.40257761712016,0.29858120479750444,0.6905674383752322,0.6013782682248267,0.5873264480960311,0.6655184747644093,0.6432245647388551,0.51887150830687,0.5206492880771095,0.6448772990917391,0.44001126888288683,0.42663078602735705,0.4655975213746633,0.42570405646004705,0.5752979730791739,0.4766900474777361,0.5139134205282422,0.5618388091827373,0.7198368064069586,0.704677039797188,0.7402083917283613,0.6553752859251524,0.9640574314864926,0.5914469315856647,0.5279330740517851,,0.6967423551394172,0.6250144995548594,0.5606338866758382,0.6658258373438879,0.8767394885350835,0.6980374458162603,0.671846363907292,0.9153384558779547,0.8511522819523282,0.6447792098940855,0.6893391804266911,0.8901487695344787,0.9456547933468712,0.5619934998023194,0.5608426537059487,0.9631222911533797,0.8560464188147363,0.6571953463713922,0.6826564726441278,0.8914326373554601
LLC-loads_mean,0.31169391463357643,0.1698095215051108,0.29329401334847766,0.2972815278581589,0.3072970269711115,0.1519546108530283,0.20779945826853335,0.31600112834406113,0.31169389990417634,0.16981230601632186,0.29330107377055614,0.29727947108840225,0.3026481672504142,0.1444401369715556,0.16034146656455023,0.3137390693520019,0.677873741426809,0.0734312161963595,0.5139601907657478,0.678561517117964,0.74934038267999,0.6272822400039133,0.6267084693524867,0.7229720337487114,0.9608415015747187,0.7854765668901644,0.7779558289395871,0.9469403728273554,0.6567746133249823,0.26457182967151605,0.45121416762295513,0.6529745417657468,0.8405370651506032,0.7833011594132251,0.7770978024923891,0.8015037165831259,0.3833067070082068,0.2950623437857986,0.37092417536787414,0.36862640278938436,0.8732476065271714,0.7166763627259278,0.5805415950303656,0.8568074978348921,0.5206048808894792,0.30768375852835883,0.38980179604873805,0.5200754696571664,0.43533186878500213,0.3071903411644163,0.30841012610024454,0.43342932709214776,0.8548030306713076,0.6710466595966944,0.555137926204399,0.8053028177425651,0.7666234405413815,0.6204133466112073,0.5889708526894555,0.7406341034757733,0.9593820004068133,0.685006437658444,0.6581357519098152,0.9417326971728398,0.38347715783554454,0.2971921119470985,0.3639390486280846,0.37093840076451795,0.5225116191933843,0.3098551758692558,0.38300347055089934,0.5194343000157194,0.9196441462614681,0.7306669751236005,0.7526680124485119,0.89638058890307,0.7289802929651241,0.5185400406786886,0.43285801900694343,0.6967423551394173,,0.7855701808127917,0.6555892268195535,0.9774693174906692,0.7091508632882488,0.6084589748643086,0.5341008455313173,0.6800628533785096,0.8568158699688689,0.6149682889537644,0.6052081647189419,0.8591561544651904,0.7190269827266301,0.4862997479459238,0.4542421401290159,0.6929338736753478,0.6898610295254357,0.5658078953938652,0.5249243702184309,0.6775615003725226
LLC-loads_std,0.33417590819498827,0.3517622326199496,0.4140936041243025,0.2382783096700068,0.2673771189419253,0.30184409289617953,0.29061650024328534,0.2541478334914295,0.3341764995811705,0.35176507312503996,0.41410076819921415,0.2382705084595277,0.26379702881035266,0.28927180313133505,0.24254377426080254,0.25264981155737076,0.5869652081267737,0.37192623340305747,0.5692877229672393,0.5798070809816592,0.65808607579402,0.687234773475036,0.7040002896989568,0.6529751695109853,0.7578465550948545,0.9006873684633744,0.8643984635953721,0.6773659388513963,0.5592744894757014,0.49571630258742794,0.5206372449047305,0.523527915225237,0.572427495082905,0.7406528720513068,0.7076243520665721,0.5160629388242542,0.32874029221863044,0.39902683607314554,0.4228725187848845,0.28273956934327377,0.625065021527416,0.6541934008525229,0.503801511268049,0.616611369239854,0.4165138203103687,0.40262634643955814,0.4260012857674686,0.38413856290308446,0.36375568933674796,0.41372277499761456,0.36447861519769786,0.3372140363491638,0.5836083681454615,0.6681093682562994,0.5502038691293102,0.5069987523095134,0.626287043396356,0.671901027170938,0.6151437074366761,0.49359289975472526,0.7392769378014807,0.88205283490263,0.8443379880357212,0.6840220218205021,0.3297070423236118,0.3985436102237746,0.41279059389865747,0.286896096131147,0.4176511963044365,0.4021273344384938,0.4166701396591833,0.38535708169637867,0.7383254797593688,0.826344828970343,0.7911592187085085,0.6121188894256201,0.6609896470284453,0.6235036094758581,0.5704672096420812,0.6250144995548595,0.7855701808127918,,0.8934675253833995,0.6833481471610466,0.607907749284747,0.597281903139245,0.5687881373499706,0.5924528951949846,0.6933786023663192,0.6371710778405124,0.6277406793789867,0.7025123133098131,0.646656543667419,0.5750924374287198,0.5873273011030751,0.6361194116200254,0.5871623498942267,0.5453939924274064,0.5540892000629014,0.6070937581945453
LLC-loads_max,0.3025872604224248,0.42047109443629704,0.4808276124652548,0.1766331398187767,0.24649421217792497,0.349031855973037,0.34266219301438317,0.21548634236726794,0.3025883260026557,0.4204739663030019,0.48083097019663795,0.17662163945430148,0.2420564843842859,0.3380137523217651,0.2994826351713417,0.21255667896015035,0.5337754927378869,0.4430669555285098,0.5926535654445426,0.5114257764003702,0.569663247303785,0.5333120234739887,0.6384162658215882,0.5692652417115898,0.6269130589085972,0.7277273445209986,0.8102432288267551,0.563667317783504,0.4896857492861204,0.5593237511898886,0.5578252151558281,0.433572789851354,0.4675286571161888,0.5951755077565626,0.6351735119968985,0.40909735268348474,0.3167340411936986,0.4443278204738656,0.4449090743323361,0.25370481772208037,0.5210581605718247,0.536806748658006,0.4630347540265174,0.5056801317695155,0.3803733913225233,0.4178749788523284,0.4257870105170225,0.3375829143083231,0.3431897170604677,0.4640235340517505,0.4183870495567412,0.2987441476232663,0.4776287213237814,0.5666976329845984,0.5359347057525913,0.3994253112280209,0.5052625343354632,0.5276897623977475,0.5169283052987785,0.41486943848975083,0.6229476957457548,0.7586492412089282,0.8905599640423418,0.566684718747275,0.31743394035983974,0.440141309242069,0.43446391982954224,0.25872569191305617,0.3811524314362426,0.4141296123638586,0.41595752795291824,0.3388390606908248,0.6017817473751375,0.6669827433629536,0.7094183513086842,0.5008598820340955,0.5797885656377733,0.502987602032326,0.5283407744160359,0.5606338866758382,0.6555892268195535,0.8934675253833996,,0.5604982121259156,0.5131474259981544,0.47319575776759093,0.5021646162974587,0.5229688609154732,0.5685767103387188,0.4714219305150536,0.5402554213702435,0.5929828907431575,0.5650724102268128,0.4700986867975708,0.5604928145944039,0.5587858016645412,0.49701828903074774,0.42268182291759965,0.4838917397399294,0.5344893044001112
LLC-loads_med,0.2642734160688716,0.11971981301199452,0.2455822933115598,0.270783438841095,0.2902446817616584,0.11612160364752204,0.18203965525806387,0.30205668647171846,0.26427329368944114,0.11972243408883321,0.24559270179244846,0.2707815726087301,0.28592542368767915,0.11033006527226104,0.1399244389828885,0.2998996475617196,0.6354609712299663,0.0023559319700153436,0.45165141576468676,0.6408487158465498,0.7126376841442966,0.5613250591489157,0.5587542660177783,0.6855745265382981,0.9317941714161229,0.6875723589812982,0.6841853980670539,0.9592554618909828,0.6164537138974628,0.19356531627594947,0.3960849765348439,0.6231363868396318,0.8572080910202065,0.7698198251125422,0.7526439531410654,0.8366199493338671,0.36414774917183734,0.2605899772248343,0.33876679517126207,0.3546484341984235,0.8825883938392446,0.7139478013875173,0.579982659960075,0.8732975479877724,0.49779637781735003,0.2782181233377525,0.36934740673197924,0.4998956416188465,0.41655009412155164,0.27536085502109126,0.28662802170952045,0.4170162500610193,0.8692763055149166,0.6502875854237975,0.5282098474296528,0.8430523685910117,0.7159017165246598,0.5254151397248347,0.5046324855747186,0.744012549687849,0.9404330765075188,0.595127040278168,0.5723791409499215,0.9494812496155485,0.3638528640357319,0.2631074056723622,0.33298603708080143,0.3552314269744456,0.4995685762867261,0.2805137224764298,0.3639321405565381,0.49895890478140026,0.8817199317625173,0.6360540336440926,0.6654754892853031,0.9109965962719409,0.6900793032688035,0.4467172430419681,0.35617526282963247,0.665825837343888,0.9774693174906692,0.6833481471610466,0.5604982121259156,,0.6760345001802258,0.5641799566205492,0.48974275772935844,0.6443448869676105,0.8266081867901962,0.5574582389004535,0.5543807688763182,0.8326649267181508,0.6826089815587781,0.4217774108740351,0.37897948125163944,0.6567238869567019,0.6608615338034753,0.5290553536072962,0.4870548757084504,0.6401057645687287
LLC-store-misses_mean,0.32670334050528677,0.13670655434703707,0.2580873621115526,0.33668362190561113,0.3264320727716571,0.174248966642992,0.20199376142085762,0.33614169013486106,0.32670291601165524,0.13670935048402888,0.25808092740587285,0.33668259876517925,0.3212143660624034,0.17187613489272863,0.1585318112790572,0.333332237410648,0.7160498678414311,0.11478765371153375,0.5436065054493231,0.731420715651059,0.9299695111481628,0.7448460009828343,0.7768462915539807,0.9112885157449878,0.7861382739425685,0.7077609246616456,0.7230613608127295,0.7617454811406381,0.6788986999111918,0.34446886966426055,0.457227391092376,0.6939121677281529,0.38721128089429724,0.45312359921172735,0.49723819268854813,0.33721997918521424,0.47428800990510633,0.3836097826314422,0.4295841161438149,0.459990903299094,0.5981236582516993,0.5649988347792834,0.4847789475671273,0.5585882108313205,0.6140802968399018,0.44722644599777994,0.4907572487523548,0.6040342258105653,0.5219119124941857,0.41828435673405506,0.37674516267356306,0.5163947692848563,0.39133518344819057,0.4114931650860826,0.37376515929739085,0.32665563049400853,0.7399553536030427,0.6423786077877679,0.6198852855653522,0.7119567613715173,0.6641781522047627,0.5052390156603835,0.4793494951212036,0.6552363362885785,0.4703722476820892,0.3858562502868987,0.41992464590703155,0.4588971990908935,0.6126283104232461,0.4502986246294251,0.4864139927004796,0.5975803863061468,0.7483137042733538,0.6947125556571716,0.7189279582766116,0.6941381745008883,0.9167790754057116,0.6423827446342402,0.527515423239627,0.8767394885350835,0.7091508632882488,0.607907749284747,0.5131474259981544,0.6760345001802258,,0.8912817932946202,0.780883935417996,0.9464959936723344,0.9541761164195622,0.8290943793371912,0.8004564226972967,0.9191404800086896,0.902620496336654,0.5769459074523586,0.5283561545163525,0.8809093429291392,0.957098118972202,0.8125968091107886,0.7677213130937672,0.9301721363556545
LLC-store-misses_std,0.3897617596164663,0.17721967187949028,0.2797882541649725,0.38565638888894316,0.3357243002151415,0.20627153642866589,0.20947672114129864,0.3391881881235478,0.38976125388963545,0.1772218293777814,0.2797811312362886,0.38565285756917983,0.33326209582148225,0.19819815871079818,0.16367730029052016,0.3384011698775761,0.6468516924312517,0.13619447408078622,0.46365031559459363,0.6604582846569924,0.7857466822214927,0.7836642971470773,0.7474067687378841,0.7464934675842471,0.6665611945161045,0.6664719224188205,0.6328545322048093,0.6317115054478724,0.6422324962162087,0.3298688461715341,0.40275693735435936,0.6449559294050825,0.34122910666329426,0.42963108599615885,0.45042721988356715,0.29367685658259096,0.4366890545034086,0.3509511149329039,0.37738682346939034,0.41734976591480166,0.5160258296546565,0.5819079850932605,0.5321167081872992,0.4665475071709624,0.5696378236097681,0.4373876619346144,0.4512627251152495,0.551004842645367,0.48484743967505045,0.3952052382182807,0.33576266610297767,0.4733777138857326,0.34310900740897926,0.3876747502832102,0.343350086082316,0.2826207734876453,0.6094562458341886,0.5743347585419613,0.5469580021670049,0.5593040279126236,0.5888105406578309,0.5530289869237153,0.48516321653096933,0.5651169599535127,0.43355394704067246,0.34967981947072097,0.3649660867535363,0.41819885945046625,0.5692198042968168,0.4374350746725602,0.44291895865020625,0.5483881935404062,0.6293118894761086,0.6221948325104458,0.6116908635274528,0.5693452102177187,0.7866151216718424,0.7156877742330712,0.5571067592615577,0.6980374458162603,0.6084589748643086,0.5972819031392449,0.47319575776759093,0.5641799566205491,0.8912817932946201,,0.8843827636129087,0.7375592653028064,0.8488191250399317,0.9509727545534568,0.8794428687763465,0.7414733936755774,0.7663035628604614,0.6147539630134945,0.518578170513186,0.7200766648369018,0.8288600119735526,0.8725457011316662,0.8060469622054213,0.7496816835619522
LLC-store-misses_max,0.2904634961620264,0.21857213002118195,0.3033114920352176,0.24704423206725495,0.2595951561071997,0.23749828036363366,0.22797047107768892,0.25252876163327903,0.29046341429468425,0.2185759025959593,0.3033111854672267,0.2470358627952802,0.25671735091844633,0.23115637602170197,0.1895659501401969,0.25214444259245034,0.5593531429669157,0.26262624260507894,0.48980148226041753,0.5634869801134136,0.7245606596767266,0.6866233968540516,0.752280280282466,0.702396224156838,0.5904110766794224,0.6160310781821905,0.6203131266922589,0.5565808903324335,0.5314289858137863,0.41940981464552496,0.4372862053177143,0.517111093062162,0.2763961830078577,0.4038464411066689,0.4560631718551368,0.2258561690398183,0.3626395333446633,0.37449030723151244,0.3902383170805374,0.32975059727409123,0.44507174298645336,0.5645912643267702,0.5791075784803864,0.3999729652827278,0.48468930768913937,0.4461809912314239,0.4437870263039356,0.46290312817766927,0.40497203156346967,0.43187194493183795,0.3768505470253675,0.3827384516775526,0.28187829541266557,0.3881384585824504,0.3668275924860385,0.2143193605335342,0.536009459346438,0.5124059201794161,0.4898673814739144,0.49465545354386153,0.5086427220102626,0.5197098669211883,0.5331409383275754,0.48694779011237016,0.3577799292564875,0.3700145614895834,0.376531041609654,0.32886084875645594,0.4826126807180866,0.4429079826794494,0.434150793871213,0.45874821137881644,0.55759936846409,0.5821667118101957,0.5886795472631074,0.498601408254676,0.7129795250472576,0.584014339359843,0.5181137040581553,0.671846363907292,0.5341008455313173,0.5687881373499706,0.5021646162974587,0.4897427577293585,0.780883935417996,0.8843827636129087,,0.699342865414033,0.7339772326239656,0.804583180700275,0.914631948999716,0.6807021475471737,0.7019748483958241,0.5277392406776135,0.5162526156407674,0.680827380654491,0.7379080951607497,0.7770380812229037,0.8471344162516844,0.6988411619038611
LLC-store-misses_med,0.23231930172447865,0.11762676596651063,0.23028152625107845,0.2349836466797371,0.27557672920421283,0.1680671577830274,0.19276346071532394,0.2853392449240538,0.2323191054541746,0.11763042773441253,0.23027625202138435,0.23498308600950274,0.2692620824854065,0.16799407217783674,0.15362813762829436,0.28214112720676643,0.6754684158193657,0.17358128079510585,0.5649056648664535,0.6924363131515099,0.9219031926697684,0.6676841598377629,0.7607858155102472,0.9316657452321796,0.7626209928353299,0.70008490644882,0.7421596009286845,0.7337627223167857,0.617101101199223,0.3827590496310438,0.4729356972523807,0.6324323078744256,0.3503283756836435,0.44352340749116054,0.5034591414375809,0.2940256925534725,0.4450726023051108,0.40690983246990164,0.45309839905691646,0.4259495787888133,0.5637322406524325,0.5211867711488167,0.43884517243225196,0.5361260528572283,0.5727605155108615,0.4542731222355501,0.498970188086973,0.5597433336495102,0.4861057605334554,0.4391756881057308,0.39681752155428707,0.4777145912691564,0.3554283022107145,0.40911729608577024,0.378363299341565,0.2812356546289915,0.7320098127832855,0.639185404411008,0.6163839213333273,0.7021802091074657,0.6221114145741756,0.4595740513235852,0.46682690134076416,0.6199439060460259,0.4413943697579414,0.4112175664371493,0.44626480386977085,0.4253147859285,0.571355087649382,0.4591604946882601,0.49759542094845005,0.5526707271698186,0.7358220613007939,0.7092732499751904,0.7468814777081751,0.6687717417462302,0.8991195213399283,0.5328119210709089,0.479432782917592,0.9153384558779548,0.6800628533785096,0.5924528951949846,0.5229688609154732,0.6443448869676105,0.9464959936723345,0.7375592653028064,0.6993428654140331,,0.8974000564767727,0.6720003315734683,0.7173414104827829,0.9355674931204113,0.8945695217836083,0.5049026332099933,0.5134493562386923,0.9072410698734227,0.9264362103493501,0.6996743581446074,0.7109919517112719,0.9596055905036338
LLC-store_mean,0.3515682758465632,0.14203497192303993,0.26889462219753896,0.3586750822928706,0.3552047049653161,0.17497710898715155,0.21066816674739905,0.3695426515227131,0.3515678862211133,0.14203734594846346,0.2688927592831365,0.35867453355777007,0.3501187485105241,0.17166413974472192,0.16470151321285983,0.3674449706041832,0.7507583425035902,0.08230055095020007,0.5583678089596676,0.7633601404029045,0.9112551054045758,0.741751609556485,0.7593261587009158,0.8827671090868145,0.9099090184787425,0.7854565144864607,0.7830175441434323,0.8857398678662172,0.7243445552958111,0.311555936443082,0.47211576558931967,0.738654387428932,0.5671499611921744,0.5833436284051059,0.6094630744679138,0.5202936395153369,0.4793661510533051,0.35944749470686466,0.4186268094135437,0.4699704272944365,0.7214938723280189,0.6431725650843887,0.5388960094166669,0.6867021728608202,0.6240294909018343,0.40290798388606514,0.4609090866612654,0.6239614981354122,0.5379538380233357,0.39230154402974116,0.36072179502318746,0.5403706691565598,0.5814080613822019,0.523778922988348,0.45590988874173344,0.5201808934717977,0.8314096643904809,0.7028922916150409,0.6690303629100234,0.7977889281400582,0.806532603507852,0.586977186275469,0.5457157610466337,0.7941312034800483,0.4780271856207584,0.36107459595349867,0.41017365336867756,0.47148874777568217,0.6249397339564303,0.4050028227519206,0.45591938347846317,0.6220849178822391,0.8778120249912271,0.7601763236357029,0.774165257203523,0.8309642467993148,0.8965156574547171,0.6278912952768422,0.5051041845419891,0.8511522819523283,0.8568158699688689,0.6933786023663193,0.5685767103387187,0.8266081867901961,0.9541761164195623,0.8488191250399316,0.7339772326239656,0.8974000564767726,,0.8356952074315525,0.7950209736342578,0.9646915972033968,0.8788957190544288,0.55744738141658,0.5076956646366875,0.8518358283168913,0.913157625622286,0.7750797791155174,0.7241775655206941,0.8814111947403785
